resource,logical_input,sample,min_eig,projection_frobenius
canonical,plus,116,0.015614138449482656,7.254722669993602e-16
canonical,plus_i,116,0.007133697728097896,5.453961538960635e-16
canonical,zero,117,0.006644889029217686,2.2865080954946125e-16
canonical,one,117,0.018918747625083814,3.1645676406474486e-16
canonical,plus,117,0.012094628611579554,2.081957271676468e-16
canonical,plus_i,117,0.006295519428233065,5.292079542917601e-16
canonical,zero,118,0.010837511900925793,1.154536598748957e-16
canonical,one,118,0.020561234737143566,2.597890487984918e-16
canonical,plus,118,0.01965039881464005,4.551806640569238e-16
canonical,plus_i,118,0.01758909521522315,5.090146186897622e-16
canonical,zero,119,0.009686959977626869,1.8307112457678463e-16
canonical,one,119,0.020621795761380003,4.1578405533715134e-16
canonical,plus,119,0.021070806032500854,6.91846184772052e-16
canonical,plus_i,119,0.011743267586216874,3.795760682545544e-16
canonical,zero,120,0.010636455865724362,5.1211211084781066e-17
canonical,one,120,0.017121811789733068,3.239248097500873e-16
canonical,plus,120,0.01625392619580556,2.879707915561813e-16
canonical,plus_i,120,0.014620938318340035,2.9084696819616697e-16
canonical,zero,121,0.0051427202181487785,2.3310740043582384e-16
canonical,one,121,0.01580486218043521,7.961823280506402e-16
canonical,plus,121,0.018382057745735328,7.357129760126692e-16
canonical,plus_i,121,0.014102079127798603,4.1747195852353864e-16
canonical,zero,122,0.004345981642145983,1.0303001594518748e-16
canonical,one,122,0.01815837040775874,5.995062947392576e-16
canonical,plus,122,0.012704062317517018,9.243236016776418e-16
canonical,plus_i,122,0.007024318049981247,3.0335659041170334e-16
canonical,zero,123,0.009418808469225751,1.234601156173217e-16
canonical,one,123,0.01688117379816538,6.296229326370291e-16
canonical,plus,123,0.019059333781645593,3.3112776861265476e-16
canonical,plus_i,123,0.010666718887633092,1.1712333727307737e-15
canonical,zero,124,0.011131083913810225,1.1237147500869223e-16
canonical,one,124,0.015509240772299145,5.196120325137067e-16
canonical,plus,124,0.014999145977861906,2.5067448257709944e-16
canonical,plus_i,124,0.01780968544941135,4.303082461389738e-16
canonical,zero,125,0.007941838657384332,2.356629209450275e-16
canonical,one,125,0.01380232326696563,4.654671040654512e-16
canonical,plus,125,0.010307751702706147,6.635801980056818e-16
canonical,plus_i,125,-0.001083967790823005,0.0012516581916492582
canonical,zero,126,0.008000435007916602,2.273166313123315e-16
canonical,one,126,0.02116100006537099,1.3846707553053788e-15
canonical,plus,126,0.017186903965689646,9.00320034772112e-16
canonical,plus_i,126,0.015876200358711876,7.844243403506426e-16
canonical,zero,127,0.005723795934423391,1.1608722322468984e-16
canonical,one,127,0.020848474659012597,1.5442128679354985e-15
canonical,plus,127,0.01246318682248031,5.264908076605128e-16
canonical,plus_i,127,0.013862341432609105,7.982597110837938e-16
canonical,zero,128,0.00736042456302309,9.735773296556605e-17
canonical,one,128,0.023067265773968487,8.906466982987934e-16
canonical,plus,128,0.009050708793125079,2.3302912434564483e-16
canonical,plus_i,128,0.008235351587874614,5.266543049890768e-16
canonical,zero,129,0.012247566083116038,2.4490492799524553e-17
canonical,one,129,0.020378209351391865,8.610778917017372e-16
canonical,plus,129,0.021092128592336484,6.591521933613501e-16
canonical,plus_i,129,0.009023023284543233,2.744812780719264e-16
canonical,zero,130,0.009178381316310562,5.588139972848557e-16
canonical,one,130,0.021270203713228682,4.634550496777421e-16
canonical,plus,130,0.01397080572963815,3.4043533868744044e-16
canonical,plus_i,130,0.017653041776620304,1.635545681339464e-15
canonical,zero,131,0.011139985831210895,3.487959441914401e-16
canonical,one,131,0.020095049824419876,3.764481094073603e-16
canonical,plus,131,0.00539227249620182,3.1858103358778515e-16
canonical,plus_i,131,0.011188195732689508,9.343280291663664e-16
canonical,zero,132,0.010881793313634553,2.279315831686743e-16
canonical,one,132,0.02493465141162479,6.636164908311085e-16
canonical,plus,132,0.017200450838105983,5.301733990030367e-16
canonical,plus_i,132,0.01798043692152095,2.7593540635999905e-16
canonical,zero,133,0.012453752519019416,4.482141611066608e-16
canonical,one,133,0.01740874116687195,7.505604555677597e-16
canonical,plus,133,0.009557775615433332,6.832479338310725e-16
canonical,plus_i,133,0.014695784728080242,1.9331346018117132e-16
canonical,zero,134,0.013936754147240075,2.3079015157499153e-16
canonical,one,134,0.02147677375283937,5.115248844467804e-16
canonical,plus,134,0.012267271942476605,5.158247000087667e-16
canonical,plus_i,134,0.0050248745954416755,5.640797055254363e-16
canonical,zero,135,0.009546565846172044,5.649619288755444e-16
canonical,one,135,0.021245559855848882,8.338698644439568e-16
canonical,plus,135,0.013787688132850345,2.813791863398648e-16
canonical,plus_i,135,0.017324228036024045,2.27496155371458e-16
canonical,zero,136,0.00790130044485932,1.0110311699444993e-16
canonical,one,136,0.018100278791427213,6.682878661273133e-16
canonical,plus,136,0.013300782367369791,4.0703069383745135e-16
canonical,plus_i,136,0.013395872109989564,5.141564275941098e-16
canonical,zero,137,0.010827287751165843,5.606022684766403e-16
canonical,one,137,0.0198963407065002,4.568829498568186e-16
canonical,plus,137,0.010548111485744596,7.943338385524115e-16
canonical,plus_i,137,0.009391917172364421,1.1898660406845966e-15
canonical,zero,138,0.010879179922169514,3.471888596998812e-16
canonical,one,138,0.017954195331849377,6.208872855546871e-16
canonical,plus,138,0.011895738450597416,1.9284711082272229e-16
canonical,plus_i,138,0.022078878780465657,5.246574292740998e-16
canonical,zero,139,0.003463261915510341,2.2997356768158456e-16
canonical,one,139,0.018164970299730448,7.818416348624004e-16
canonical,plus,139,0.008634764333997331,7.088547964785382e-16
canonical,plus_i,139,0.01299540977347165,4.027291408197828e-16
canonical,zero,140,0.008517405013163304,3.4248390348056922e-16
canonical,one,140,0.019107750921648004,5.420692531323205e-16
canonical,plus,140,0.020518114293893795,9.945837018015526e-16
canonical,plus_i,140,0.011696822287984089,3.378716331750859e-16
canonical,zero,141,0.00907315457215807,6.715791558558043e-16
canonical,one,141,0.019459631740687888,1.45825611772846e-15
canonical,plus,141,0.02247453786565737,3.575045816970713e-16
canonical,plus_i,141,0.009684347534417766,3.312295661657621e-16
canonical,zero,142,0.007085355467510315,1.4075600160028404e-16
canonical,one,142,0.02489606398468239,7.794623263717885e-16
canonical,plus,142,0.01931169744686972,4.975410266711895e-16
canonical,plus_i,142,0.0022236423807167325,3.501091446443998e-16
canonical,zero,143,0.01073907724662133,2.356569726409884e-16
canonical,one,143,0.0226270782688655,6.048013930050311e-16
canonical,plus,143,0.012220069136046036,2.705536097335031e-16
canonical,plus_i,143,0.012787697988638873,4.450573983635528e-16
canonical,zero,144,0.012884753933200651,4.8940725741198255e-17
canonical,one,144,0.02079885117983568,1.200268912732482e-15
canonical,plus,144,0.009633296562888562,1.0870207304611152e-15
canonical,plus_i,144,0.027041410230773964,2.470407408240499e-16
canonical,zero,145,0.010648997118000294,2.8206459035782554e-17
canonical,one,145,0.01640799529791239,4.881012193545441e-16
canonical,plus,145,0.011043058631439395,8.34722006894833e-16
canonical,plus_i,145,0.01717358877023522,3.3189821025653205e-16
canonical,zero,146,0.011105516688379691,6.80710443255733e-16
canonical,one,146,0.02052357170587016,5.702629281530734e-16
canonical,plus,146,0.016679478425642952,7.814192785361602e-16
canonical,plus_i,146,0.008521163330768572,2.5909319757729383e-16
canonical,zero,147,0.012821625195163566,1.3591666715684857e-16
canonical,one,147,0.017104838173076016,1.732500412867885e-15
canonical,plus,147,0.012373824224374183,5.396224848453485e-16
canonical,plus_i,147,0.013526751203027286,4.083082062242451e-16
canonical,zero,148,0.008795545618240128,3.3589795773708565e-16
canonical,one,148,0.020235469907124798,1.949196655238082e-16
canonical,plus,148,0.00410817501327083,4.2591259185719184e-16
canonical,plus_i,148,0.010888982961439054,3.1675723063646382e-16
canonical,zero,149,0.006314040503335896,1.3745872861549828e-16
canonical,one,149,0.022805910421320894,4.635556819881292e-16
canonical,plus,149,0.011577113419158104,5.728384204729085e-16
canonical,plus_i,149,0.013198070294622142,5.653668468872329e-16
canonical,zero,150,0.005657206277266531,1.1999419483181336e-16
canonical,one,150,0.019297247809798454,9.983820708059156e-16
canonical,plus,150,0.015523564427780918,3.4546050040914863e-16
canonical,plus_i,150,0.020830990842886286,2.808079466788781e-16
canonical,zero,151,0.010975365227996694,7.82142459064452e-16
canonical,one,151,0.018889353327363603,6.439127407218445e-16
canonical,plus,151,0.016119641905222776,3.7928262014198115e-16
canonical,plus_i,151,0.006216731492547681,4.403525797217238e-16
canonical,zero,152,0.009462020578366934,3.441218754149838e-16
canonical,one,152,0.014855843348085407,7.303965183307513e-16
canonical,plus,152,0.010859207647854455,3.0244444872038796e-16
canonical,plus_i,152,0.002395435235700167,3.396995214337418e-16
canonical,zero,153,0.007978993710471888,1.1980939302203805e-16
canonical,one,153,0.016940307119495658,4.923655132545307e-16
canonical,plus,153,0.008987645854318063,7.340740194354825e-16
canonical,plus_i,153,0.010135615673484814,7.22784059318656e-16
canonical,zero,154,0.009540080897362888,3.3825687342628646e-16
canonical,one,154,0.017481203416925464,4.550550607901654e-16
canonical,plus,154,0.023953788093835242,4.3169352656316144e-16
canonical,plus_i,154,-0.00038511720486791856,0.0004446950438000947
canonical,zero,155,0.008790955594056099,6.744959003501896e-16
canonical,one,155,0.019910846427876803,4.314238124806072e-16
canonical,plus,155,0.012834032097098384,5.801878555478395e-16
canonical,plus_i,155,0.005426161917417956,2.6885433279906706e-16
canonical,zero,156,0.008143756049306915,2.294602158232389e-16
canonical,one,156,0.018819476439397322,7.165904156061755e-16
canonical,plus,156,0.011464397775553596,5.934950817202768e-16
canonical,plus_i,156,0.017684720906283664,8.282868351029596e-16
canonical,zero,157,0.007531242971774677,2.282851461234351e-16
canonical,one,157,0.014098877434865617,3.311852731679995e-16
canonical,plus,157,0.011562324514596116,7.317089531434395e-16
canonical,plus_i,157,0.007411369542355219,3.835470270885409e-16
canonical,zero,158,0.010031855718445,3.3729904227895664e-16
canonical,one,158,0.021302772898264946,1.1326544223656132e-15
canonical,plus,158,0.008946328490598046,6.896185853156364e-16
canonical,plus_i,158,0.016571440723379127,3.202086448009747e-16
canonical,zero,159,0.007210944516631911,5.563447775926045e-16
canonical,one,159,0.017486970975326994,4.428703508485172e-16
canonical,plus,159,0.015297996920824336,5.579745543542384e-16
canonical,plus_i,159,0.0021284603436549318,1.2741991184273112e-15
canonical,zero,160,0.005504878459824131,5.60465034342482e-16
canonical,one,160,0.017832398444799835,5.734660917871429e-16
canonical,plus,160,0.02454193188762282,6.230668307443048e-16
canonical,plus_i,160,0.012145545439032769,7.299272901770632e-16
canonical,zero,161,0.010517022474776145,4.201223961712445e-17
canonical,one,161,0.017099445382935625,3.8555293318085923e-16
canonical,plus,161,0.012386251410264728,3.7192983081029484e-16
canonical,plus_i,161,0.011762815472775147,7.590151190101703e-16
canonical,zero,162,0.007732817866560846,6.7743485196516755e-16
canonical,one,162,0.019963158003419804,9.059781750271403e-16
canonical,plus,162,0.01670683345291523,7.314415978738163e-16
canonical,plus_i,162,0.011966698102298931,6.349405620910677e-16
canonical,zero,163,0.010045883790373772,8.960338986577641e-17
canonical,one,163,0.019749602787883062,5.537598868596138e-16
canonical,plus,163,0.018137756877570584,8.363423398955691e-16
canonical,plus_i,163,0.0033732981828195627,5.066432089101986e-16
canonical,zero,164,0.012594539017146819,4.477998058069968e-16
canonical,one,164,0.016177413585160498,6.914613065691167e-16
canonical,plus,164,0.01737611739799078,6.509435716058036e-16
canonical,plus_i,164,0.0030074176060729814,6.424505270959062e-16
canonical,zero,165,0.007255758524725202,2.313725667358397e-16
canonical,one,165,0.01899163012136004,5.051370192511118e-16
canonical,plus,165,0.009113514585367648,3.934405810354942e-16
canonical,plus_i,165,0.011081495895397498,4.483598500633292e-16
canonical,zero,166,0.010683534780989067,1.212865137797039e-16
canonical,one,166,0.010525436323583371,9.91814067357782e-16
canonical,plus,166,0.012943465337316704,7.351383241373034e-16
canonical,plus_i,166,0.01932493744034263,6.3902997453278e-16
canonical,zero,167,0.010466942892530218,5.2690440857636394e-17
canonical,one,167,0.023877174784365386,1.0529548288979676e-15
canonical,plus,167,0.010361892039002263,5.491766445490533e-16
canonical,plus_i,167,0.0009914488644538909,3.8265744909001464e-16
canonical,zero,168,0.008020170830738848,1.1747932163120524e-16
canonical,one,168,0.0221260557889715,5.064293376336718e-16
canonical,plus,168,0.017465540534043474,4.637510765515433e-16
canonical,plus_i,168,0.027001291635663675,6.713302108401058e-16
canonical,zero,169,0.008961581577996236,1.249633326207713e-16
canonical,one,169,0.0226938896394734,6.658261472383279e-16
canonical,plus,169,0.022928937601162852,5.91783408703038e-16
canonical,plus_i,169,0.008820373726265214,3.268124188448072e-16
canonical,zero,170,0.005469032583207363,2.3799973828030104e-16
canonical,one,170,0.020717936042945525,9.201017714798123e-16
canonical,plus,170,0.01343670384832153,3.4830649103071355e-16
canonical,plus_i,170,0.011559546063883739,2.7654562058162057e-16
canonical,zero,171,0.008765804938104521,2.2981669543101063e-16
canonical,one,171,0.01965041744273163,3.8004179818989597e-16
canonical,plus,171,0.01647791669636694,5.295781488335861e-16
canonical,plus_i,171,0.016963377573369697,3.4063784588442637e-16
canonical,zero,172,0.007501203828891143,4.555596803019216e-16
canonical,one,172,0.018756040565602608,8.548529014185867e-16
canonical,plus,172,0.01668689483750568,5.004076841063999e-16
canonical,plus_i,172,0.009959022631576341,9.676710962667312e-16
canonical,zero,173,0.00901145227276179,2.2793962829695243e-16
canonical,one,173,0.02015854516529265,7.461035385247364e-16
canonical,plus,173,0.011049346767162172,5.857180851730489e-16
canonical,plus_i,173,0.017400409440289966,2.6374073047843476e-16
canonical,zero,174,0.005892518344652517,6.675192493308457e-16
canonical,one,174,0.016845104578601975,8.094683915628281e-16
canonical,plus,174,0.018064881588358127,4.751658239148482e-16
canonical,plus_i,174,0.017177400171234047,5.154271128972236e-16
canonical,zero,175,0.005082125060655843,5.62462122576384e-16
canonical,one,175,0.018661777985252228,2.9355855499513287e-16
canonical,plus,175,0.002367233574332951,2.7317351045430664e-16
canonical,plus_i,175,-0.0004611047650134277,0.0005324379204103513
canonical,zero,176,0.004572519206707082,2.2698880090642636e-16
canonical,one,176,0.019811001017651975,2.998170126701893e-16
canonical,plus,176,0.014149231631006072,3.0960562930202215e-16
canonical,plus_i,176,0.009976242140273732,7.218860043595193e-16
canonical,zero,177,0.005875040828121188,1.2556989728149803e-16
canonical,one,177,0.016281457482819617,3.376402623733054e-16
canonical,plus,177,0.01700884729444732,5.604381875507222e-16
canonical,plus_i,177,0.006090100518799664,5.322407544477006e-16
canonical,zero,178,0.010345645936758116,6.685817771632007e-16
canonical,one,178,0.016059364953841544,4.858772652585553e-16
canonical,plus,178,0.01096916419775478,4.412408206232974e-16
canonical,plus_i,178,0.01241573836142931,5.385115081657535e-16
canonical,zero,179,0.0067532405791928315,2.0485190252575901e-16
canonical,one,179,0.016547550062010245,7.54002256446067e-16
canonical,plus,179,0.012957564671669874,3.490585484609873e-16
canonical,plus_i,179,0.0011764881055351007,1.7135416601653903e-16
canonical,zero,180,0.011059694304184556,2.2722663503158654e-16
canonical,one,180,0.016285925848529982,5.132709961012552e-16
canonical,plus,180,0.019757971240592132,3.2052566454045277e-16
canonical,plus_i,180,0.013866245549461502,2.423725651069531e-16
canonical,zero,181,0.010896000061556627,3.3967484792499795e-16
canonical,one,181,0.01949543826404607,1.2556083676154137e-15
canonical,plus,181,0.003552290770589945,1.8014103110715264e-16
canonical,plus_i,181,0.010643591231916428,6.96778804173973e-16
