resource,x,m,mode,sample,min_eig,projection_frobenius
noncanonical,0,1,recovered,351,-0.003786580962402993,0.00437236707590322
noncanonical,0,1,raw,352,0.021133863732930247,7.297184201665744e-16
noncanonical,0,1,recovered,352,0.018514895170863657,3.9605405253533087e-16
noncanonical,0,1,raw,353,0.009864640507040235,5.356747025121037e-16
noncanonical,0,1,recovered,353,0.006962189745655387,3.219337852439407e-16
noncanonical,0,1,raw,354,0.013009595388671188,4.1622621659938803e-16
noncanonical,0,1,recovered,354,0.006009790908472939,4.087013663500116e-16
noncanonical,0,1,raw,355,0.014099848839621162,2.763442265734749e-16
noncanonical,0,1,recovered,355,0.005951978388135045,4.757718303632778e-16
noncanonical,0,1,raw,356,0.018907866923269526,4.3630949264405964e-16
noncanonical,0,1,recovered,356,0.01043964579924865,4.645076407850258e-16
noncanonical,0,1,raw,357,0.01694566585611582,6.220320246785554e-16
noncanonical,0,1,recovered,357,0.008715564247914608,3.381732074612157e-16
noncanonical,0,1,raw,358,0.012767071910022349,6.784454502109474e-16
noncanonical,0,1,recovered,358,0.005944273982116293,2.4137803128830856e-16
noncanonical,0,1,raw,359,0.018624846621767964,5.829471068815675e-16
noncanonical,0,1,recovered,359,0.002954951289885545,4.972581893676649e-16
noncanonical,0,1,raw,360,0.01619664349475313,3.3912915022604494e-16
noncanonical,0,1,recovered,360,0.007546094082128694,5.716078373308607e-16
noncanonical,0,1,raw,361,0.01549764642051278,7.091646319855448e-16
noncanonical,0,1,recovered,361,0.004486403779003451,2.8220734981963503e-16
noncanonical,0,1,raw,362,0.018092109194379383,5.727008343693403e-16
noncanonical,0,1,recovered,362,0.013270277291057717,6.520315065719322e-16
noncanonical,0,1,raw,363,0.007855901406118323,6.586665885624464e-16
noncanonical,0,1,recovered,363,0.004123389754291966,4.33169691669535e-16
noncanonical,0,1,raw,364,0.010140192998761404,5.089032321888666e-16
noncanonical,0,1,recovered,364,0.004527184123030124,1.4217377942590368e-16
noncanonical,0,1,raw,365,0.018970597354663353,2.663831564143767e-16
noncanonical,0,1,recovered,365,0.002541415002612655,3.581983455408264e-16
noncanonical,0,1,raw,366,0.01869417018266406,4.2383380826881095e-16
noncanonical,0,1,recovered,366,0.01128669443676113,4.2352572914312137e-16
noncanonical,0,1,raw,367,0.017355415215388404,1.1195477827924605e-15
noncanonical,0,1,recovered,367,0.010166052943976506,5.291690868341259e-16
noncanonical,0,1,raw,368,0.016141171198003377,1.1692461295170141e-15
noncanonical,0,1,recovered,368,0.012877490664742319,4.050473680769626e-16
noncanonical,0,1,raw,369,0.01780812355639049,3.591249452125461e-16
noncanonical,0,1,recovered,369,0.0031387319200754816,5.392622374119223e-16
noncanonical,0,1,raw,370,0.01670228563810346,8.81313476548067e-16
noncanonical,0,1,recovered,370,0.012414690990751306,4.397263111031265e-16
noncanonical,0,1,raw,371,0.01916303717088502,1.0776410245106805e-15
noncanonical,0,1,recovered,371,0.010531575938738498,4.720826919216013e-16
noncanonical,0,1,raw,372,0.02326329322785147,2.1726156336161116e-16
noncanonical,0,1,recovered,372,0.007057002439414798,2.68907319067175e-16
noncanonical,0,1,raw,373,0.011988857595069062,1.8155437221844515e-16
noncanonical,0,1,recovered,373,0.009059245095729184,3.083687506401236e-16
noncanonical,0,1,raw,374,0.01604113553451525,3.861875175880283e-16
noncanonical,0,1,recovered,374,0.012089982640840304,3.089835432306132e-16
noncanonical,0,1,raw,375,0.010584633412691974,8.922863470385369e-16
noncanonical,0,1,recovered,375,0.0018996510615269383,5.960650498848499e-16
noncanonical,0,1,raw,376,0.014296434650747855,4.7235153730216985e-16
noncanonical,0,1,recovered,376,-0.007962354046873376,0.009194134504691002
noncanonical,0,1,raw,377,0.010959027418791966,3.121399789924701e-16
noncanonical,0,1,recovered,377,-0.0009808086188396532,0.0011325402402214452
noncanonical,0,1,raw,378,0.008471936618944772,5.617106537737817e-16
noncanonical,0,1,recovered,378,0.003622529989507723,3.325696189747118e-16
noncanonical,0,1,raw,379,0.016156156234200265,1.4426455544541194e-15
noncanonical,0,1,recovered,379,0.006464478066157127,1.6328070319190123e-16
noncanonical,0,1,raw,380,0.018702185294672744,8.37980300986985e-16
noncanonical,0,1,recovered,380,0.01009354456649151,4.0512386062567306e-16
noncanonical,0,1,raw,381,0.015086213245890927,5.039020859323738e-16
noncanonical,0,1,recovered,381,0.009580183413632771,3.932894923803484e-16
noncanonical,0,1,raw,382,0.01105622773931798,7.231685382422499e-16
noncanonical,0,1,recovered,382,0.013814010695358897,3.7733375919482064e-16
noncanonical,0,1,raw,383,0.01783975543324305,6.592143934252285e-16
noncanonical,0,1,recovered,383,0.005703735370261979,6.646730577127399e-16
noncanonical,0,1,raw,384,0.013661009239034889,5.736916350122908e-16
noncanonical,0,1,recovered,384,0.0013611687588580366,3.5914484582856015e-16
noncanonical,0,1,raw,385,0.011156508005321121,6.042679591831428e-16
noncanonical,0,1,recovered,385,0.009285241756960475,1.923666767454225e-16
noncanonical,0,1,raw,386,0.01614560975894708,5.012360334665844e-16
noncanonical,0,1,recovered,386,0.004117256349060543,1.9811195264479929e-16
noncanonical,0,1,raw,387,0.01160566889326936,4.753595619756442e-16
noncanonical,0,1,recovered,387,-0.0017111889513491518,0.0019759108033915607
noncanonical,0,1,raw,388,0.01629894161951315,4.94382875710571e-16
noncanonical,0,1,recovered,388,0.00029252185688199024,5.417782122625351e-16
noncanonical,0,1,raw,389,0.01872545808695663,5.755976134258389e-16
noncanonical,0,1,recovered,389,0.0071986055688748815,3.923056681735895e-16
noncanonical,0,1,raw,390,0.014293677488368928,9.03211394149517e-16
noncanonical,0,1,recovered,390,0.009137893168949494,6.741214440578403e-16
noncanonical,0,1,raw,391,0.009587292167590394,3.496710514711488e-16
noncanonical,0,1,recovered,391,0.0017507419970498052,3.7031026383783858e-16
noncanonical,0,1,raw,392,0.014476646980312077,6.325782941092008e-16
noncanonical,0,1,recovered,392,0.012230056325809669,5.223243186103097e-16
noncanonical,0,1,raw,393,0.01777049182029018,2.999996717288951e-16
noncanonical,0,1,recovered,393,0.002902151519010162,6.523702042240101e-16
noncanonical,0,1,raw,394,0.017335602014251352,3.5071847221297023e-16
noncanonical,0,1,recovered,394,0.008647397918502386,3.0247709478053576e-16
noncanonical,0,1,raw,395,0.022308612617446516,3.0811675228384783e-16
noncanonical,0,1,recovered,395,0.005127856900648404,2.675280229877122e-16
noncanonical,0,1,raw,396,0.012351903078127925,5.597239262263092e-16
noncanonical,0,1,recovered,396,0.017957594893844485,2.630961727301118e-16
noncanonical,0,1,raw,397,0.014488289065738472,4.2860517840273757e-16
noncanonical,0,1,recovered,397,0.013575962168720937,3.7111744662241396e-16
noncanonical,0,1,raw,398,0.017463250260497228,2.461766924486319e-16
noncanonical,0,1,recovered,398,0.009639144649158521,3.1777608711724545e-16
noncanonical,0,1,raw,399,0.01379007457659997,3.4749990456296814e-16
noncanonical,0,1,recovered,399,0.005698421234363321,5.024491867977007e-16
noncanonical,0,1,raw,400,0.011154386114023845,4.638642141169728e-16
noncanonical,0,1,recovered,400,0.020898350440334328,3.888042235081756e-16
noncanonical,0,1,raw,401,0.020259558886190503,7.592426932454722e-16
noncanonical,0,1,recovered,401,0.010177583577108639,3.377458049376015e-16
noncanonical,0,1,raw,402,0.0124377647560305,2.6169343614805066e-16
noncanonical,0,1,recovered,402,0.008328364136146781,5.40319024739687e-16
noncanonical,0,1,raw,403,0.014112241067821956,2.436246430929574e-16
noncanonical,0,1,recovered,403,0.008059030711836331,7.467881935643197e-16
noncanonical,0,1,raw,404,0.014943283429821264,5.486537792786664e-16
noncanonical,0,1,recovered,404,0.01554054513189101,7.362756843824069e-16
noncanonical,0,1,raw,405,0.018843960290423668,8.94169605825974e-16
noncanonical,0,1,recovered,405,0.00762707604426681,4.0834963205257987e-16
noncanonical,0,1,raw,406,0.016217965912583513,7.72049701546409e-16
noncanonical,0,1,recovered,406,0.005401719126230994,3.2390866069296127e-16
noncanonical,0,1,raw,407,0.01722190374265229,4.495433064895296e-16
noncanonical,0,1,recovered,407,0.01461140569037567,5.486978488698096e-16
noncanonical,0,1,raw,408,0.019982020420809706,3.821946604613381e-16
noncanonical,0,1,recovered,408,0.009918093225144864,5.580754148373191e-16
noncanonical,0,1,raw,409,0.01473501559758167,3.4800613175521814e-16
noncanonical,0,1,recovered,409,0.013360384972245993,2.6535103395082966e-16
noncanonical,0,1,raw,410,0.013110458318268969,1.4466630536899809e-15
noncanonical,0,1,recovered,410,0.010707323496410608,3.383361236920166e-16
noncanonical,0,1,raw,411,0.017021121477352907,7.986470763793523e-16
noncanonical,0,1,recovered,411,0.013358944241517054,2.6788421992941515e-16
noncanonical,0,1,raw,412,0.018767504143616564,4.659924649475065e-16
noncanonical,0,1,recovered,412,0.013933818906344302,2.609694223114217e-16
noncanonical,0,1,raw,413,0.019989790467746103,6.144310598366659e-16
noncanonical,0,1,recovered,413,0.015089261393214995,2.437843954562501e-16
noncanonical,0,1,raw,414,0.015764295151007766,9.472021069895527e-16
noncanonical,0,1,recovered,414,0.008115850844333368,5.475381988808783e-16
noncanonical,0,1,raw,415,0.006153819835492392,7.442510215696513e-16
noncanonical,0,1,recovered,415,0.010663335189008381,3.762140919780234e-16
noncanonical,0,1,raw,416,0.015377015858546408,6.486845294319159e-16
noncanonical,0,1,recovered,416,0.010228865402078006,5.066251113229094e-16
noncanonical,0,1,raw,417,0.017188677270554887,2.991299450475338e-16
noncanonical,0,1,recovered,417,0.011753441810338227,2.924006224242077e-16
noncanonical,0,1,raw,418,0.022997088084809828,8.84613993665447e-16
noncanonical,0,1,recovered,418,0.012255693192292236,9.844433454150837e-16
noncanonical,0,1,raw,419,0.0168827673535498,3.4932287340874853e-16
noncanonical,0,1,recovered,419,0.016770470739599787,3.765460212006754e-16
noncanonical,0,1,raw,420,0.021662825536268224,5.164110375180662e-16
noncanonical,0,1,recovered,420,-1.6764372241595032e-05,1.9357829652990044e-05
noncanonical,0,1,raw,421,0.012485650875926091,4.992659534935825e-16
noncanonical,0,1,recovered,421,0.008879972943091945,4.751895723900224e-16
noncanonical,0,1,raw,422,0.016081827254971703,4.1585178893675416e-16
noncanonical,0,1,recovered,422,0.012396837284055684,3.551040106687124e-16
noncanonical,0,1,raw,423,0.01124419820233299,3.137548462542542e-16
noncanonical,0,1,recovered,423,0.010540732477275171,2.471684682024278e-16
noncanonical,0,1,raw,424,0.01897354055522986,2.8885571390643236e-16
noncanonical,0,1,recovered,424,0.00716212672991157,3.2126123351626026e-16
noncanonical,0,1,raw,425,0.022275174406732195,3.3021946947937307e-16
noncanonical,0,1,recovered,425,0.009742104434494112,3.01966635755789e-16
noncanonical,0,1,raw,426,0.011227941193819684,3.5008120906103424e-16
noncanonical,0,1,recovered,426,0.01681029489835932,5.660527236131373e-16
noncanonical,0,1,raw,427,0.015969437412238545,8.044498397687417e-16
noncanonical,0,1,recovered,427,0.00466831395509448,2.5162727790382806e-16
noncanonical,0,1,raw,428,0.02373077212040601,1.0815301813599617e-15
noncanonical,0,1,recovered,428,0.013365539980211892,3.4272644202809793e-16
noncanonical,0,1,raw,429,0.009852975744903208,5.167510923278821e-16
noncanonical,0,1,recovered,429,0.012325397311316507,2.796841514203032e-16
noncanonical,0,1,raw,430,0.02270756055940842,3.5821370350017178e-16
noncanonical,0,1,recovered,430,0.006520428676018521,6.776168861470655e-16
noncanonical,0,1,raw,431,0.015977402552506664,5.35348622431964e-16
noncanonical,0,1,recovered,431,0.00819143314292408,5.273762650958762e-16
noncanonical,0,1,raw,432,0.006490109569003658,5.276939282726136e-16
noncanonical,0,1,recovered,432,0.013809667593217532,2.7375501559877885e-16
noncanonical,0,1,raw,433,0.010498546174558636,1.0113302571230144e-15
noncanonical,0,1,recovered,433,0.0066023846715976805,9.640204330667817e-16
noncanonical,0,1,raw,434,0.01801183710404103,3.384561755448826e-16
noncanonical,0,1,recovered,434,0.006034810238122803,3.3754137331057327e-16
noncanonical,0,1,raw,435,0.014369061097437014,3.2273200412805e-16
noncanonical,0,1,recovered,435,0.008368123730500082,7.245347296564547e-16
noncanonical,0,1,raw,436,0.011085029097758993,4.278016130314272e-16
noncanonical,0,1,recovered,436,0.0002061240830790237,3.320105349730718e-16
noncanonical,0,1,raw,437,0.014247658079131335,5.775424380284051e-16
noncanonical,0,1,recovered,437,0.016000615823440745,3.747551043392661e-16
noncanonical,0,1,raw,438,0.013551512760392284,2.6503827168163153e-16
noncanonical,0,1,recovered,438,0.013490960766657067,5.798335113294204e-16
noncanonical,0,1,raw,439,0.01992370451160799,4.086793918252862e-16
noncanonical,0,1,recovered,439,0.015261704520944136,5.9449406315181e-16
noncanonical,0,1,raw,440,0.011440727436183101,6.362226943422006e-16
noncanonical,0,1,recovered,440,0.012338329712258844,4.1418498346844366e-16
noncanonical,0,1,raw,441,0.018775650146443817,4.612123149352852e-16
noncanonical,0,1,recovered,441,0.009930404877570648,4.921626343418462e-16
noncanonical,0,1,raw,442,0.009301662100111933,4.971246554450298e-16
noncanonical,0,1,recovered,442,0.007437983929752907,3.8379017242735704e-16
noncanonical,0,1,raw,443,0.01905524671915624,6.110110201570514e-16
noncanonical,0,1,recovered,443,0.020889797463250467,1.3423386206836392e-16
noncanonical,0,1,raw,444,0.014638859414658069,4.120115476056937e-16
noncanonical,0,1,recovered,444,0.005146698427097475,5.361460317522085e-16
noncanonical,0,1,raw,445,0.01200533796567398,8.337428702936767e-16
noncanonical,0,1,recovered,445,0.005937579587430269,2.7936589221083277e-16
noncanonical,0,1,raw,446,0.014502517328697985,2.4953576631950395e-16
noncanonical,0,1,recovered,446,0.015540592301595137,4.7266061992513775e-16
noncanonical,0,1,raw,447,0.0212871233357978,8.698440987222461e-16
noncanonical,0,1,recovered,447,0.013320209154142896,2.898000815565878e-16
noncanonical,0,1,raw,448,0.009975171716876782,2.956800416764668e-16
noncanonical,0,1,recovered,448,0.010764553498659596,4.145027276934847e-16
noncanonical,0,1,raw,449,0.016781125410941983,4.958624445899476e-16
noncanonical,0,1,recovered,449,0.005040590626707816,2.6470098283659873e-16
noncanonical,0,1,raw,450,0.020240139190174224,4.3474035822527637e-16
noncanonical,0,1,recovered,450,0.008393958585393626,2.578204954274299e-16
noncanonical,0,1,raw,451,0.01829300596043039,4.456015531379779e-16
noncanonical,0,1,recovered,451,0.0024013546686852687,4.778180209557197e-16
noncanonical,0,1,raw,452,0.007480226891207892,6.420173999195431e-16
noncanonical,0,1,recovered,452,0.0048693747712768845,3.057620825815832e-16
noncanonical,0,1,raw,453,0.015547796893889696,3.2163248966926805e-16
noncanonical,0,1,recovered,453,0.01729359812260186,6.9008343186208165e-16
noncanonical,0,1,raw,454,0.015937168800036972,4.0408336421104314e-16
noncanonical,0,1,recovered,454,0.01894742782258687,2.62291250821641e-16
noncanonical,0,1,raw,455,0.019259553444626272,7.168145247097216e-16
noncanonical,0,1,recovered,455,0.00886197457779855,6.7690651624566e-16
noncanonical,0,1,raw,456,0.020691942865427883,3.5665393654618894e-16
noncanonical,0,1,recovered,456,0.006223246212706957,6.244482251750181e-16
noncanonical,0,1,raw,457,0.011316794591417479,4.993186902818409e-16
noncanonical,0,1,recovered,457,0.008695952596787312,8.521238675475389e-16
noncanonical,0,1,raw,458,0.020428993606316472,7.203894873333576e-16
noncanonical,0,1,recovered,458,0.008885335803849323,7.314539241698982e-16
noncanonical,0,1,raw,459,0.021075542322263708,3.5501660019470903e-16
noncanonical,0,1,recovered,459,-0.0021638579743468588,0.002498607967954409
noncanonical,0,1,raw,460,0.020270272615396056,7.47581542461774e-16
noncanonical,0,1,recovered,460,0.0080362275356385,7.968562323160033e-16
noncanonical,0,1,raw,461,0.017823574058494322,4.396941097339196e-16
noncanonical,0,1,recovered,461,0.0067032718030567776,2.7976214702135386e-16
noncanonical,0,1,raw,462,0.018247377561449243,9.510039539579025e-16
noncanonical,0,1,recovered,462,0.007680117272716437,7.09384259962071e-16
noncanonical,0,1,raw,463,0.007400854418918821,1.1780572265516923e-15
noncanonical,0,1,recovered,463,0.010368582114315248,5.198678756905022e-16
noncanonical,0,1,raw,464,0.02389214159558416,6.548186201828315e-16
noncanonical,0,1,recovered,464,0.014191161118036342,5.295568450203848e-16
noncanonical,0,1,raw,465,0.021216726146829203,5.817275617396894e-16
noncanonical,0,1,recovered,465,0.013994368088701196,5.988897270724835e-16
noncanonical,0,1,raw,466,0.022439245658878015,5.077662451660006e-16
noncanonical,0,1,recovered,466,0.006781695906761821,5.255493754451529e-16
noncanonical,0,1,raw,467,0.02109124077471504,3.4057453177194943e-16
noncanonical,0,1,recovered,467,0.01676584148234194,2.362649432638373e-16
noncanonical,0,1,raw,468,0.018311617027169144,4.3738860338415e-16
noncanonical,0,1,recovered,468,0.003981054721434278,2.862799651664685e-16
noncanonical,0,1,raw,469,0.015033789374059948,6.116361059980774e-16
noncanonical,0,1,recovered,469,0.00821853092029531,7.511765788251803e-16
noncanonical,0,1,raw,470,0.015391773838240646,3.2457891376839e-16
noncanonical,0,1,recovered,470,0.01737275192716506,2.4924918968695185e-16
noncanonical,0,1,raw,471,0.01484232301071302,6.380778216371525e-16
noncanonical,0,1,recovered,471,0.015613568365732492,1.7584515903971417e-16
noncanonical,0,1,raw,472,0.013140026720855288,8.20613135986321e-16
noncanonical,0,1,recovered,472,0.0040788159387061705,3.788912920187251e-16
noncanonical,0,1,raw,473,0.013477031415016695,4.220397797172834e-16
noncanonical,0,1,recovered,473,0.008545850257103011,2.444881503165602e-16
noncanonical,0,1,raw,474,0.013640085463242205,3.0294913608301494e-16
noncanonical,0,1,recovered,474,0.01702660215319214,2.0287482584688318e-16
noncanonical,0,1,raw,475,0.02272704909227035,9.51206002964925e-16
noncanonical,0,1,recovered,475,0.0071107107274774725,3.840556915240641e-16
noncanonical,0,1,raw,476,0.020832933427409158,5.285632261925687e-16
noncanonical,0,1,recovered,476,0.009910657318057344,2.362227487590353e-16
noncanonical,0,1,raw,477,0.015545131810107039,6.152539254886525e-16
noncanonical,0,1,recovered,477,0.007637871530654204,1.4153153731376024e-16
noncanonical,0,1,raw,478,0.017680119233422473,5.914969063701092e-16
noncanonical,0,1,recovered,478,0.014640238948712091,4.3184383631442137e-16
noncanonical,0,1,raw,479,0.014159091458462371,9.419207034532475e-16
noncanonical,0,1,recovered,479,0.0052070162071860965,4.2163818180144056e-16
noncanonical,0,1,raw,480,0.022594332267724754,4.529053464891385e-16
noncanonical,0,1,recovered,480,0.0031347459475279177,4.65029769429053e-16
noncanonical,0,1,raw,481,0.014946587486042138,6.049158118619774e-16
noncanonical,0,1,recovered,481,0.009532836738014427,5.75225319679631e-16
noncanonical,0,1,raw,482,0.021180200369506737,3.96327371763362e-16
noncanonical,0,1,recovered,482,0.01158710833578835,4.0618467769248484e-16
noncanonical,0,1,raw,483,0.01779374443875455,5.741423699243377e-16
noncanonical,0,1,recovered,483,0.0052113677513933795,3.2828123578267885e-16
noncanonical,0,1,raw,484,0.015380150904262264,7.438248317953051e-16
noncanonical,0,1,recovered,484,0.005699693220700879,3.109349686568921e-16
noncanonical,0,1,raw,485,0.014922293359209526,1.0244036017859148e-15
noncanonical,0,1,recovered,485,0.007170324386465108,2.1994590351764307e-16
noncanonical,0,1,raw,486,0.01985816759657457,5.039632944476499e-16
noncanonical,0,1,recovered,486,0.013554981409900298,1.9486705598680135e-16
noncanonical,0,1,raw,487,0.014563355503655563,3.055805695359397e-16
noncanonical,0,1,recovered,487,0.009841046796103176,3.5547760289464507e-16
noncanonical,0,1,raw,488,0.018540566723856605,1.0911009467240752e-15
noncanonical,0,1,recovered,488,0.010133817269192307,2.771829807352767e-16
noncanonical,0,1,raw,489,0.017419743996894655,8.260929346539663e-16
noncanonical,0,1,recovered,489,0.014540087216142897,5.40005044278082e-16
noncanonical,0,1,raw,490,0.011956215543954717,5.888115838852023e-16
noncanonical,0,1,recovered,490,0.009034902952149454,7.010134329811493e-16
noncanonical,0,1,raw,491,0.016251576452455375,4.616547236851755e-16
noncanonical,0,1,recovered,491,0.00698575091303659,1.6991049708274937e-16
noncanonical,0,1,raw,492,0.012018579069017078,5.397485538440279e-16
noncanonical,0,1,recovered,492,0.009189979033491839,4.3949284846607343e-16
noncanonical,0,1,raw,493,0.021593622439199385,6.192686437810777e-16
noncanonical,0,1,recovered,493,0.011219458200662561,3.4572880026362437e-16
noncanonical,0,1,raw,494,0.0151644281559583,5.571302175897268e-16
noncanonical,0,1,recovered,494,0.0049943863464828216,6.00830685369979e-16
noncanonical,0,1,raw,495,0.01577434443601305,4.3511830727961747e-16
noncanonical,0,1,recovered,495,0.007431142201459365,2.690471666573504e-16
noncanonical,0,1,raw,496,0.014891547063599526,3.681927591070521e-16
noncanonical,0,1,recovered,496,0.009679022864377579,5.155931154379847e-16
noncanonical,0,1,raw,497,0.013296405497159103,5.816810030488517e-16
noncanonical,0,1,recovered,497,0.01078602861479262,4.472917289938836e-16
noncanonical,0,1,raw,498,0.022674122281974147,3.4929393264657547e-16
noncanonical,0,1,recovered,498,0.0027454395342610253,7.5367796014311e-16
noncanonical,0,1,raw,499,0.014170092196879215,3.603927009575339e-16
noncanonical,0,1,recovered,499,0.0012915077598083134,5.788874517976722e-16
noncanonical,1,1,raw,0,0.0023564261523824313,5.191781320309495e-16
noncanonical,1,1,recovered,0,-0.0024334155590291172,0.0028098662561113004
noncanonical,1,1,raw,1,0.011363339925961382,3.819092572499297e-16
noncanonical,1,1,recovered,1,0.005443209808095619,5.117243136959537e-16
noncanonical,1,1,raw,2,0.0008768578298529797,7.329619825954959e-16
noncanonical,1,1,recovered,2,0.011083575708152674,2.2942107377476643e-16
noncanonical,1,1,raw,3,0.004373656832340975,4.913076230971676e-16
noncanonical,1,1,recovered,3,-0.002704151672745355,0.003122485392378143
noncanonical,1,1,raw,4,0.01151035251597178,3.5142994798481876e-16
noncanonical,1,1,recovered,4,0.00316150165155233,4.195790126751491e-16
noncanonical,1,1,raw,5,0.01292785392408442,4.486474179454903e-16
noncanonical,1,1,recovered,5,0.01205206583170192,6.58000257448493e-16
noncanonical,1,1,raw,6,0.01236980742749512,3.188155067019561e-16
noncanonical,1,1,recovered,6,0.007270838022491972,6.282804860393451e-16
noncanonical,1,1,raw,7,0.007104965884789291,5.081248556596951e-16
noncanonical,1,1,recovered,7,0.011476539029006513,7.708590679211871e-16
noncanonical,1,1,raw,8,0.007366780877132953,2.4523447119789054e-16
noncanonical,1,1,recovered,8,0.013090817690917043,4.533964966800517e-16
noncanonical,1,1,raw,9,0.008507368524082777,4.3049508456227365e-16
noncanonical,1,1,recovered,9,0.0074706266127204275,4.4063390211887296e-16
noncanonical,1,1,raw,10,0.010545077396474013,4.86772340546624e-16
noncanonical,1,1,recovered,10,0.008429176334812443,2.9624962841411294e-16
noncanonical,1,1,raw,11,0.002535784309380393,6.179701299668937e-16
noncanonical,1,1,recovered,11,0.006645695437075694,3.7380234388751946e-16
noncanonical,1,1,raw,12,0.010470289023210658,6.475967076051729e-16
noncanonical,1,1,recovered,12,0.005684216516012488,3.135587661334963e-16
noncanonical,1,1,raw,13,0.0033010544374198524,2.4915231311216454e-16
noncanonical,1,1,recovered,13,0.0014191418952036775,2.013778797946782e-16
noncanonical,1,1,raw,14,0.012216065792204179,3.6944828168243327e-16
noncanonical,1,1,recovered,14,0.005059537789854281,6.255979193580706e-16
noncanonical,1,1,raw,15,0.006467760737050391,9.428963680244817e-17
noncanonical,1,1,recovered,15,0.008822743483998722,2.7582376021946148e-16
noncanonical,1,1,raw,16,0.0075345509530723945,6.217976496632156e-16
noncanonical,1,1,recovered,16,0.0070844388917321475,6.68426176749905e-16
noncanonical,1,1,raw,17,0.004936632786654056,2.460037288417835e-16
noncanonical,1,1,recovered,17,0.009344853997394912,1.468533332234236e-16
noncanonical,1,1,raw,18,0.007527158155531505,3.826403688150219e-16
noncanonical,1,1,recovered,18,0.00783739076623066,1.5425389009615505e-16
noncanonical,1,1,raw,19,0.004939146237512904,6.141515243508497e-16
noncanonical,1,1,recovered,19,-0.0016713562605245723,0.0019299159738512665
noncanonical,1,1,raw,20,0.008387288593143362,4.942471379388697e-16
noncanonical,1,1,recovered,20,0.011962920711302574,4.882578782368204e-16
noncanonical,1,1,raw,21,1.390107989814029e-05,2.0296727997901886e-16
noncanonical,1,1,recovered,21,0.00176660529739521,8.067483015828324e-16
noncanonical,1,1,raw,22,0.005531588245274381,4.512673987540656e-16
noncanonical,1,1,recovered,22,0.00924609149596694,6.4052660343515565e-16
noncanonical,1,1,raw,23,0.00869655588307796,3.1447291021660713e-16
noncanonical,1,1,recovered,23,0.009962321619447479,2.8606988557773116e-16
noncanonical,1,1,raw,24,0.006702185620803253,6.560044962251972e-16
noncanonical,1,1,recovered,24,0.00420614310440429,3.024640367793098e-16
noncanonical,1,1,raw,25,0.0013002980832311614,2.603096939306729e-16
noncanonical,1,1,recovered,25,0.007125650175513316,3.8528487627647233e-16
noncanonical,1,1,raw,26,-0.00017801885156933642,0.0002055584637487988
noncanonical,1,1,recovered,26,0.007307833578510958,4.2093795042230595e-16
noncanonical,1,1,raw,27,0.006991355160034148,2.9980258412504453e-16
noncanonical,1,1,recovered,27,-0.0036887244035233926,0.004259372054681183
noncanonical,1,1,raw,28,0.0069167774310193815,5.263750519322946e-16
noncanonical,1,1,recovered,28,0.004556166368641785,4.745994669210452e-16
noncanonical,1,1,raw,29,-0.0007030541982529738,0.0008118170612324713
noncanonical,1,1,recovered,29,0.0039887073723328705,4.457818499519945e-16
noncanonical,1,1,raw,30,0.0036334778166673826,4.97824081083897e-16
noncanonical,1,1,recovered,30,0.007641533789366762,2.361170801554568e-16
noncanonical,1,1,raw,31,0.004575478371359458,1.7635087428685735e-16
noncanonical,1,1,recovered,31,0.0015022357677455828,3.481019129203528e-16
noncanonical,1,1,raw,32,0.002048062945833801,3.9251592729225004e-16
noncanonical,1,1,recovered,32,0.006983126257741614,5.877482477045937e-16
noncanonical,1,1,raw,33,0.0030208111403235895,2.59312330607108e-16
noncanonical,1,1,recovered,33,0.003578208137035878,6.209148506510079e-16
noncanonical,1,1,raw,34,0.005024133687600675,3.2776921835540294e-16
noncanonical,1,1,recovered,34,0.010449897733080634,5.186460571072567e-16
noncanonical,1,1,raw,35,0.0066637889313428,4.2448485402595174e-16
noncanonical,1,1,recovered,35,0.003207506927425105,1.799378620452758e-16
noncanonical,1,1,raw,36,0.011677193962562775,2.9749622536838808e-16
noncanonical,1,1,recovered,36,0.004091338540737441,1.125516745359459e-16
noncanonical,1,1,raw,37,0.0010974249734559864,3.0782945622271637e-16
noncanonical,1,1,recovered,37,0.007431843259718768,2.972682793990213e-16
noncanonical,1,1,raw,38,0.003869527652584125,1.1173322801665173e-16
noncanonical,1,1,recovered,38,0.0063355025786493565,5.518888749706967e-16
noncanonical,1,1,raw,39,0.011526787052907259,3.3921551729171285e-16
noncanonical,1,1,recovered,39,0.008907931900740601,4.596046696805855e-16
noncanonical,1,1,raw,40,0.005335483826746372,2.795617351582709e-16
noncanonical,1,1,recovered,40,0.00234281241000465,7.577317640699836e-16
noncanonical,1,1,raw,41,0.0011592316535126343,3.855191199145159e-16
noncanonical,1,1,recovered,41,0.007591684895416243,2.860530953332311e-16
noncanonical,1,1,raw,42,0.006409289774648167,3.1333975502477277e-16
noncanonical,1,1,recovered,42,0.0038350254396079878,2.409088444330892e-16
noncanonical,1,1,raw,43,0.004745016528890224,1.9582888332172566e-16
noncanonical,1,1,recovered,43,0.005091174137524496,2.621953262347859e-16
noncanonical,1,1,raw,44,0.001341127263749173,4.3486277357144757e-16
noncanonical,1,1,recovered,44,-0.0011705091517403108,0.0013515875476924038
noncanonical,1,1,raw,45,0.0060677540380727054,4.1544389183313376e-16
noncanonical,1,1,recovered,45,0.007128981980403717,5.746377887741365e-16
